receiptEventId,shipmentUnitId,locationCode,locationType,actualReceiptDt,sourceColumn,sourceLineId,matchedRequiredDestination,validationStatus,reasonCode
RE-LS-000703-DSV_INDOOR,HVDC-ADOPT-HE-0386,DSV_INDOOR,WAREHOUSE,2025-08-30,BT,LS-000703,false,PASS,
RE-LS-000703-MOSB,HVDC-ADOPT-HE-0386,MOSB,MOSB_OFFSHORE_STAGING,2025-12-26,BZ,LS-000703,false,PASS,
RE-LS-000704-SHU,HVDC-ADOPT-HE-0387-1,SHU,PROJECT_SITE,2025-09-18,BP,LS-000704,true,PASS,
RE-LS-000705-SHU,HVDC-ADOPT-HE-0388,SHU,PROJECT_SITE,2025-09-18,BP,LS-000705,true,PASS,
RE-LS-000706-SHU,HVDC-ADOPT-HE-0389,SHU,PROJECT_SITE,2025-08-13,BP,LS-000706,true,PASS,
RE-LS-000707-SHU,HVDC-ADOPT-HE-0390,SHU,PROJECT_SITE,2025-08-13,BP,LS-000707,true,PASS,
RE-LS-000708-MIR,HVDC-ADOPT-HE-0391,MIR,PROJECT_SITE,2025-08-14,BQ,LS-000708,true,PASS,
RE-LS-000709-MIR,HVDC-ADOPT-HE-0392,MIR,PROJECT_SITE,2025-10-24,BQ,LS-000709,true,PASS,
RE-LS-000709-DSV_INDOOR,HVDC-ADOPT-HE-0392,DSV_INDOOR,WAREHOUSE,2025-08-26,BT,LS-000709,false,PASS,
RE-LS-000710-AGI,HVDC-ADOPT-HE-0393,AGI,PROJECT_SITE,2025-12-25,BS,LS-000710,true,PASS,
RE-LS-000710-DSV_INDOOR,HVDC-ADOPT-HE-0393,DSV_INDOOR,WAREHOUSE,2025-08-30,BT,LS-000710,false,PASS,
RE-LS-000710-MOSB,HVDC-ADOPT-HE-0393,MOSB,MOSB_OFFSHORE_STAGING,2025-11-20,BZ,LS-000710,false,PASS,
RE-LS-000711-AGI,HVDC-ADOPT-HE-0394,AGI,PROJECT_SITE,2026-02-15,BS,LS-000711,true,PASS,
RE-LS-000711-DSV_INDOOR,HVDC-ADOPT-HE-0394,DSV_INDOOR,WAREHOUSE,2025-11-14,BT,LS-000711,false,PASS,
RE-LS-000711-MOSB,HVDC-ADOPT-HE-0394,MOSB,MOSB_OFFSHORE_STAGING,2026-02-04,BZ,LS-000711,false,PASS,
RE-LS-000712-SHU,HVDC-ADOPT-HE-0400,SHU,PROJECT_SITE,2025-08-13,BP,LS-000712,false,PASS,
RE-LS-000712-MIR,HVDC-ADOPT-HE-0400,MIR,PROJECT_SITE,2025-08-13,BQ,LS-000712,true,PASS,
RE-LS-000712-DAS,HVDC-ADOPT-HE-0400,DAS,PROJECT_SITE,2025-08-17,BR,LS-000712,true,PASS,
RE-LS-000712-DSV_INDOOR,HVDC-ADOPT-HE-0400,DSV_INDOOR,WAREHOUSE,2025-08-13,BT,LS-000712,false,PASS,
RE-LS-000712-MOSB,HVDC-ADOPT-HE-0400,MOSB,MOSB_OFFSHORE_STAGING,2025-08-12,BZ,LS-000712,false,PASS,
RE-LS-000713-SHU,HVDC-ADOPT-HE-0362,SHU,PROJECT_SITE,2025-08-19,BP,LS-000713,true,PASS,
RE-LS-000713-MIR,HVDC-ADOPT-HE-0362,MIR,PROJECT_SITE,2025-08-29,BQ,LS-000713,true,PASS,
RE-LS-000713-DAS,HVDC-ADOPT-HE-0362,DAS,PROJECT_SITE,2025-08-22,BR,LS-000713,true,PASS,
RE-LS-000713-AGI,HVDC-ADOPT-HE-0362,AGI,PROJECT_SITE,2025-08-27,BS,LS-000713,true,PASS,
RE-LS-000713-MOSB,HVDC-ADOPT-HE-0362,MOSB,MOSB_OFFSHORE_STAGING,2025-08-18,BZ,LS-000713,false,PASS,
RE-LS-000714-MIR,HVDC-ADOPT-HE-0374,MIR,PROJECT_SITE,2025-08-17,BQ,LS-000714,true,PASS,
RE-LS-000715-DAS,HVDC-ADOPT-HE-0376,DAS,PROJECT_SITE,2025-08-25,BR,LS-000715,true,PASS,
RE-LS-000715-MOSB,HVDC-ADOPT-HE-0376,MOSB,MOSB_OFFSHORE_STAGING,2025-08-18,BZ,LS-000715,false,PASS,
RE-LS-000716-MIR,HVDC-ADOPT-HE-0377,MIR,PROJECT_SITE,2025-08-17,BQ,LS-000716,true,PASS,
RE-LS-000717-SHU,HVDC-ADOPT-SCT-0125,SHU,PROJECT_SITE,2025-08-14,BP,LS-000717,true,PASS,
RE-LS-000718-SHU,HVDC-ADOPT-SCT-0120,SHU,PROJECT_SITE,2025-08-26,BP,LS-000718,true,PASS,
RE-LS-000718-MIR,HVDC-ADOPT-SCT-0120,MIR,PROJECT_SITE,2025-08-26,BQ,LS-000718,true,PASS,
RE-LS-000719-SHU,HVDC-ADOPT-SCT-0129,SHU,PROJECT_SITE,2025-08-19,BP,LS-000719,true,PASS,
RE-LS-000719-MIR,HVDC-ADOPT-SCT-0129,MIR,PROJECT_SITE,2025-08-23,BQ,LS-000719,true,PASS,
RE-LS-000719-DAS,HVDC-ADOPT-SCT-0129,DAS,PROJECT_SITE,2025-08-22,BR,LS-000719,true,PASS,
RE-LS-000719-AGI,HVDC-ADOPT-SCT-0129,AGI,PROJECT_SITE,2025-02-14,BS,LS-000719,true,PASS,
RE-LS-000719-MOSB,HVDC-ADOPT-SCT-0129,MOSB,MOSB_OFFSHORE_STAGING,2025-08-16,BZ,LS-000719,false,PASS,
RE-LS-000720-DAS,HVDC-ADOPT-HE-0480,DAS,PROJECT_SITE,2025-08-22,BR,LS-000720,true,PASS,
RE-LS-000720-MOSB,HVDC-ADOPT-HE-0480,MOSB,MOSB_OFFSHORE_STAGING,2025-08-19,BZ,LS-000720,false,PASS,
RE-LS-000721-SHU,HVDC-ADOPT-SCT-0121,SHU,PROJECT_SITE,2025-08-21,BP,LS-000721,true,PASS,
RE-LS-000721-MIR,HVDC-ADOPT-SCT-0121,MIR,PROJECT_SITE,2025-08-21,BQ,LS-000721,true,PASS,
RE-LS-000721-DAS,HVDC-ADOPT-SCT-0121,DAS,PROJECT_SITE,2025-08-25,BR,LS-000721,true,PASS,
RE-LS-000721-AGI,HVDC-ADOPT-SCT-0121,AGI,PROJECT_SITE,2025-08-25,BS,LS-000721,true,PASS,
RE-LS-000721-MOSB,HVDC-ADOPT-SCT-0121,MOSB,MOSB_OFFSHORE_STAGING,2025-08-21,BZ,LS-000721,false,PASS,
RE-LS-000722-MIR,HVDC-ADOPT-SIM-0094,MIR,PROJECT_SITE,2025-08-22,BQ,LS-000722,true,PASS,
RE-LS-000722-AGI,HVDC-ADOPT-SIM-0094,AGI,PROJECT_SITE,2025-08-28,BS,LS-000722,true,PASS,
RE-LS-000722-MOSB,HVDC-ADOPT-SIM-0094,MOSB,MOSB_OFFSHORE_STAGING,2025-08-23,BZ,LS-000722,false,PASS,
RE-LS-000723-DAS,HVDC-ADOPT-HE-0420,DAS,PROJECT_SITE,2025-09-09,BR,LS-000723,true,PASS,
RE-LS-000723-AGI,HVDC-ADOPT-HE-0420,AGI,PROJECT_SITE,2025-12-25,BS,LS-000723,true,PASS,
RE-LS-000723-DSV_OUTDOOR,HVDC-ADOPT-HE-0420,DSV_OUTDOOR,WAREHOUSE,2025-09-13,BU,LS-000723,false,PASS,
RE-LS-000723-MOSB,HVDC-ADOPT-HE-0420,MOSB,MOSB_OFFSHORE_STAGING,2025-12-17,BZ,LS-000723,false,PASS,
RE-LS-000724-MIR,HVDC-ADOPT-HE-0423,MIR,PROJECT_SITE,2025-08-26,BQ,LS-000724,true,PASS,
RE-LS-000725-SHU,HVDC-ADOPT-HE-0424,SHU,PROJECT_SITE,2025-08-26,BP,LS-000725,true,PASS,
RE-LS-000726-MIR,HVDC-ADOPT-HE-0395,MIR,PROJECT_SITE,2025-09-04,BQ,LS-000726,true,PASS,
RE-LS-000727-DAS,HVDC-ADOPT-HE-0396,DAS,PROJECT_SITE,2025-09-13,BR,LS-000727,true,PASS,
RE-LS-000727-MOSB,HVDC-ADOPT-HE-0396,MOSB,MOSB_OFFSHORE_STAGING,2025-09-07,BZ,LS-000727,false,PASS,
RE-LS-000728-AGI,HVDC-ADOPT-HE-0397,AGI,PROJECT_SITE,2025-11-13,BS,LS-000728,true,PASS,
RE-LS-000728-DSV_OUTDOOR,HVDC-ADOPT-HE-0397,DSV_OUTDOOR,WAREHOUSE,2025-09-13,BU,LS-000728,false,PASS,
RE-LS-000728-MOSB,HVDC-ADOPT-HE-0397,MOSB,MOSB_OFFSHORE_STAGING,2025-11-05,BZ,LS-000728,false,PASS,
RE-LS-000729-AGI,HVDC-ADOPT-HE-0413,AGI,PROJECT_SITE,2025-10-02,BS,LS-000729,true,PASS,
RE-LS-000729-DSV_INDOOR,HVDC-ADOPT-HE-0413,DSV_INDOOR,WAREHOUSE,2025-09-10,BT,LS-000729,false,PASS,
RE-LS-000729-MOSB,HVDC-ADOPT-HE-0413,MOSB,MOSB_OFFSHORE_STAGING,2025-09-27,BZ,LS-000729,false,PASS,
RE-LS-000730-SHU,HVDC-ADOPT-HE-0414,SHU,PROJECT_SITE,2025-09-11,BP,LS-000730,true,PASS,
RE-LS-000730-MIR,HVDC-ADOPT-HE-0414,MIR,PROJECT_SITE,2025-09-11,BQ,LS-000730,true,PASS,
RE-LS-000730-AGI,HVDC-ADOPT-HE-0414,AGI,PROJECT_SITE,2025-09-18,BS,LS-000730,true,PASS,
RE-LS-000730-DSV_INDOOR,HVDC-ADOPT-HE-0414,DSV_INDOOR,WAREHOUSE,2025-09-10,BT,LS-000730,false,PASS,
RE-LS-000730-MOSB,HVDC-ADOPT-HE-0414,MOSB,MOSB_OFFSHORE_STAGING,2025-09-10,BZ,LS-000730,false,PASS,
RE-LS-000731-SHU,HVDC-ADOPT-HE-0477-1,SHU,PROJECT_SITE,2025-08-21,BP,LS-000731,true,PASS,
RE-LS-000732-MIR,HVDC-ADOPT-HE-0434,MIR,PROJECT_SITE,2025-09-04,BQ,LS-000732,true,PASS,
RE-LS-000733-DAS,HVDC-ADOPT-HE-0435,DAS,PROJECT_SITE,2025-09-09,BR,LS-000733,true,PASS,
RE-LS-000733-MOSB,HVDC-ADOPT-HE-0435,MOSB,MOSB_OFFSHORE_STAGING,2025-09-04,BZ,LS-000733,false,PASS,
RE-LS-000734-MIR,HVDC-ADOPT-HE-0436,MIR,PROJECT_SITE,2025-08-28,BQ,LS-000734,true,PASS,
RE-LS-000735-AGI,HVDC-ADOPT-HE-0429,AGI,PROJECT_SITE,2025-12-25,BS,LS-000735,true,PASS,
RE-LS-000735-DSV_INDOOR,HVDC-ADOPT-HE-0429,DSV_INDOOR,WAREHOUSE,2025-09-10,BT,LS-000735,false,PASS,
RE-LS-000735-MOSB,HVDC-ADOPT-HE-0429,MOSB,MOSB_OFFSHORE_STAGING,2025-10-28,BZ,LS-000735,false,PASS,
RE-LS-000736-SHU,HVDC-ADOPT-HE-0430,SHU,PROJECT_SITE,2025-09-21,BP,LS-000736,true,PASS,
RE-LS-000736-MIR,HVDC-ADOPT-HE-0430,MIR,PROJECT_SITE,2025-09-04,BQ,LS-000736,true,PASS,
RE-LS-000736-DAS,HVDC-ADOPT-HE-0430,DAS,PROJECT_SITE,2025-09-06,BR,LS-000736,true,PASS,
RE-LS-000736-DSV_INDOOR,HVDC-ADOPT-HE-0430,DSV_INDOOR,WAREHOUSE,2025-09-10,BT,LS-000736,false,PASS,
RE-LS-000736-MOSB,HVDC-ADOPT-HE-0430,MOSB,MOSB_OFFSHORE_STAGING,2025-09-04,BZ,LS-000736,false,PASS,
RE-LS-000737-MIR,HVDC-ADOPT-HE-0431,MIR,PROJECT_SITE,2025-09-04,BQ,LS-000737,true,PASS,
RE-LS-000738-SHU,HVDC-ADOPT-SCT-0130,SHU,PROJECT_SITE,2025-08-28,BP,LS-000738,true,PASS,
RE-LS-000738-MIR,HVDC-ADOPT-SCT-0130,MIR,PROJECT_SITE,2025-08-28,BQ,LS-000738,true,PASS,
RE-LS-000738-DAS,HVDC-ADOPT-SCT-0130,DAS,PROJECT_SITE,2025-08-31,BR,LS-000738,true,PASS,
RE-LS-000738-AGI,HVDC-ADOPT-SCT-0130,AGI,PROJECT_SITE,2025-08-28,BS,LS-000738,true,PASS,
RE-LS-000738-MOSB,HVDC-ADOPT-SCT-0130,MOSB,MOSB_OFFSHORE_STAGING,2025-08-26,BZ,LS-000738,false,PASS,
RE-LS-000739-SHU,HVDC-ADOPT-HE-0493,SHU,PROJECT_SITE,2025-08-28,BP,LS-000739,true,PASS,
RE-LS-000739-MIR,HVDC-ADOPT-HE-0493,MIR,PROJECT_SITE,2025-08-28,BQ,LS-000739,true,PASS,
RE-LS-000739-DAS,HVDC-ADOPT-HE-0493,DAS,PROJECT_SITE,2025-09-01,BR,LS-000739,true,PASS,
RE-LS-000739-DSV_INDOOR,HVDC-ADOPT-HE-0493,DSV_INDOOR,WAREHOUSE,2025-08-26,BT,LS-000739,false,PASS,
RE-LS-000739-MOSB,HVDC-ADOPT-HE-0493,MOSB,MOSB_OFFSHORE_STAGING,2025-08-26,BZ,LS-000739,false,PASS,
RE-LS-000740-SHU,HVDC-ADOPT-SCT-0108,SHU,PROJECT_SITE,2026-01-20,BP,LS-000740,true,PASS,
RE-LS-000740-MIR,HVDC-ADOPT-SCT-0108,MIR,PROJECT_SITE,2026-01-20,BQ,LS-000740,true,PASS,
RE-LS-000740-DAS,HVDC-ADOPT-SCT-0108,DAS,PROJECT_SITE,2025-09-23,BR,LS-000740,true,PASS,
RE-LS-000740-AGI,HVDC-ADOPT-SCT-0108,AGI,PROJECT_SITE,2025-10-23,BS,LS-000740,true,PASS,
RE-LS-000740-MOSB,HVDC-ADOPT-SCT-0108,MOSB,MOSB_OFFSHORE_STAGING,2025-08-16,BZ,LS-000740,false,PASS,
RE-LS-000741-SHU,HVDC-ADOPT-HE-0477-2,SHU,PROJECT_SITE,2025-08-28,BP,LS-000741,true,PASS,
RE-LS-000742-AGI,HVDC-ADOPT-HE-0438,AGI,PROJECT_SITE,2026-03-15,BS,LS-000742,true,PASS,
RE-LS-000742-DSV_OUTDOOR,HVDC-ADOPT-HE-0438,DSV_OUTDOOR,WAREHOUSE,2025-09-06,BU,LS-000742,false,PASS,
RE-LS-000742-MOSB,HVDC-ADOPT-HE-0438,MOSB,MOSB_OFFSHORE_STAGING,2025-11-21,BZ,LS-000742,false,PASS,
RE-LS-000743-AGI,HVDC-ADOPT-HE-0439,AGI,PROJECT_SITE,2025-12-25,BS,LS-000743,true,PASS,
RE-LS-000743-DSV_OUTDOOR,HVDC-ADOPT-HE-0439,DSV_OUTDOOR,WAREHOUSE,2025-09-06,BU,LS-000743,false,PASS,
RE-LS-000743-MOSB,HVDC-ADOPT-HE-0439,MOSB,MOSB_OFFSHORE_STAGING,2025-11-21,BZ,LS-000743,false,PASS,
RE-LS-000744-AGI,HVDC-ADOPT-HE-0440,AGI,PROJECT_SITE,2025-12-08,BS,LS-000744,true,PASS,
RE-LS-000744-DSV_OUTDOOR,HVDC-ADOPT-HE-0440,DSV_OUTDOOR,WAREHOUSE,2025-09-06,BU,LS-000744,false,PASS,
RE-LS-000744-MOSB,HVDC-ADOPT-HE-0440,MOSB,MOSB_OFFSHORE_STAGING,2025-11-28,BZ,LS-000744,false,PASS,
RE-LS-000745-AGI,HVDC-ADOPT-HE-0441,AGI,PROJECT_SITE,2025-12-12,BS,LS-000745,true,PASS,
RE-LS-000745-DSV_OUTDOOR,HVDC-ADOPT-HE-0441,DSV_OUTDOOR,WAREHOUSE,2025-09-06,BU,LS-000745,false,PASS,
RE-LS-000746-SHU,HVDC-ADOPT-HE-0454,SHU,PROJECT_SITE,2025-09-24,BP,LS-000746,true,PASS,
RE-LS-000746-DAS,HVDC-ADOPT-HE-0454,DAS,PROJECT_SITE,2025-09-23,BR,LS-000746,true,PASS,
RE-LS-000746-MOSB,HVDC-ADOPT-HE-0454,MOSB,MOSB_OFFSHORE_STAGING,2025-09-11,BZ,LS-000746,false,PASS,
RE-LS-000747-SHU,HVDC-ADOPT-HE-0482,SHU,PROJECT_SITE,2025-09-21,BP,LS-000747,true,PASS,
RE-LS-000747-DAS,HVDC-ADOPT-HE-0482,DAS,PROJECT_SITE,2025-09-23,BR,LS-000747,true,PASS,
RE-LS-000747-MOSB,HVDC-ADOPT-HE-0482,MOSB,MOSB_OFFSHORE_STAGING,2025-09-11,BZ,LS-000747,false,PASS,
RE-LS-000748-SHU,HVDC-ADOPT-SCT-0126,SHU,PROJECT_SITE,2025-09-10,BP,LS-000748,true,PASS,
RE-LS-000748-MIR,HVDC-ADOPT-SCT-0126,MIR,PROJECT_SITE,2025-09-16,BQ,LS-000748,true,PASS,
RE-LS-000748-DAS,HVDC-ADOPT-SCT-0126,DAS,PROJECT_SITE,2025-09-14,BR,LS-000748,true,PASS,
RE-LS-000748-AGI,HVDC-ADOPT-SCT-0126,AGI,PROJECT_SITE,2025-12-06,BS,LS-000748,true,PASS,
RE-LS-000748-DSV_OUTDOOR,HVDC-ADOPT-SCT-0126,DSV_OUTDOOR,WAREHOUSE,2025-08-31,BU,LS-000748,false,PASS,
RE-LS-000748-MOSB,HVDC-ADOPT-SCT-0126,MOSB,MOSB_OFFSHORE_STAGING,2025-09-11,BZ,LS-000748,false,PASS,
RE-LS-000749-MIR,HVDC-ADOPT-HE-0471,MIR,PROJECT_SITE,2025-09-07,BQ,LS-000749,true,PASS,
RE-LS-000750-MIR,HVDC-ADOPT-HE-0472,MIR,PROJECT_SITE,2025-09-17,BQ,LS-000750,true,PASS,
RE-LS-000751-MIR,HVDC-ADOPT-HE-0473,MIR,PROJECT_SITE,2025-09-22,BQ,LS-000751,true,PASS,
RE-LS-000752-AGI,HVDC-ADOPT-HE-0487,AGI,PROJECT_SITE,2025-09-23,BS,LS-000752,true,PASS,
RE-LS-000752-DSV_OUTDOOR,HVDC-ADOPT-HE-0487,DSV_OUTDOOR,WAREHOUSE,2025-09-06,BU,LS-000752,false,PASS,
RE-LS-000752-MOSB,HVDC-ADOPT-HE-0487,MOSB,MOSB_OFFSHORE_STAGING,2025-09-10,BZ,LS-000752,false,PASS,
RE-LS-000753-MIR,HVDC-ADOPT-HE-0488,MIR,PROJECT_SITE,2025-09-04,BQ,LS-000753,true,PASS,
RE-LS-000754-AGI,HVDC-ADOPT-HE-0495,AGI,PROJECT_SITE,2025-12-25,BS,LS-000754,true,PASS,
RE-LS-000754-DSV_OUTDOOR,HVDC-ADOPT-HE-0495,DSV_OUTDOOR,WAREHOUSE,2025-09-06,BU,LS-000754,false,PASS,
RE-LS-000754-MOSB,HVDC-ADOPT-HE-0495,MOSB,MOSB_OFFSHORE_STAGING,2025-11-28,BZ,LS-000754,false,PASS,
RE-LS-000755-MIR,HVDC-ADOPT-HE-0496,MIR,PROJECT_SITE,2025-09-08,BQ,LS-000755,true,PASS,
RE-LS-000755-MOSB,HVDC-ADOPT-HE-0496,MOSB,MOSB_OFFSHORE_STAGING,2025-09-05,BZ,LS-000755,false,PASS,
RE-LS-000756-SHU,HVDC-ADOPT-SCT-0131,SHU,PROJECT_SITE,2025-10-10,BP,LS-000756,true,PASS,
RE-LS-000756-DAS,HVDC-ADOPT-SCT-0131,DAS,PROJECT_SITE,2025-09-13,BR,LS-000756,true,PASS,
RE-LS-000756-MOSB,HVDC-ADOPT-SCT-0131,MOSB,MOSB_OFFSHORE_STAGING,2025-09-08,BZ,LS-000756,false,PASS,
RE-LS-000757-MIR,HVDC-ADOPT-HE-0460,MIR,PROJECT_SITE,2025-09-24,BQ,LS-000757,true,PASS,
RE-LS-000758-SHU,HVDC-ADOPT-HE-0450,SHU,PROJECT_SITE,2025-09-24,BP,LS-000758,true,PASS,
RE-LS-000759-MIR,HVDC-ADOPT-HE-0459,MIR,PROJECT_SITE,2025-09-24,BQ,LS-000759,true,PASS,
RE-LS-000760-SHU,HVDC-ADOPT-SCT-0122,SHU,PROJECT_SITE,2025-09-30,BP,LS-000760,true,PASS,
RE-LS-000760-MIR,HVDC-ADOPT-SCT-0122,MIR,PROJECT_SITE,2025-10-13,BQ,LS-000760,true,PASS,
RE-LS-000760-DAS,HVDC-ADOPT-SCT-0122,DAS,PROJECT_SITE,2025-09-23,BR,LS-000760,true,PASS,
RE-LS-000760-AGI,HVDC-ADOPT-SCT-0122,AGI,PROJECT_SITE,2025-09-24,BS,LS-000760,true,PASS,
RE-LS-000760-MOSB,HVDC-ADOPT-SCT-0122,MOSB,MOSB_OFFSHORE_STAGING,2025-09-16,BZ,LS-000760,false,PASS,
RE-LS-000761-DAS,HVDC-ADOPT-HE-0464,DAS,PROJECT_SITE,2025-09-21,BR,LS-000761,true,PASS,
RE-LS-000761-MOSB,HVDC-ADOPT-HE-0464,MOSB,MOSB_OFFSHORE_STAGING,2025-09-18,BZ,LS-000761,false,PASS,
RE-LS-000762-MIR,HVDC-ADOPT-HE-0465,MIR,PROJECT_SITE,2025-09-28,BQ,LS-000762,true,PASS,
RE-LS-000763-AGI,HVDC-ADOPT-HE-0470,AGI,PROJECT_SITE,2025-11-10,BS,LS-000763,true,PASS,
RE-LS-000763-MOSB,HVDC-ADOPT-HE-0470,MOSB,MOSB_OFFSHORE_STAGING,2025-11-06,BZ,LS-000763,false,PASS,
RE-LS-000764-MOSB,HVDC-ADOPT-SCT-0127,MOSB,MOSB_OFFSHORE_STAGING,2025-09-16,BZ,LS-000764,false,PASS,
RE-LS-000765-DAS,HVDC-ADOPT-HE-0497,DAS,PROJECT_SITE,2025-09-21,BR,LS-000765,true,PASS,
RE-LS-000765-MOSB,HVDC-ADOPT-HE-0497,MOSB,MOSB_OFFSHORE_STAGING,2025-09-15,BZ,LS-000765,false,PASS,
RE-LS-000766-SHU,HVDC-ADOPT-HE-0466,SHU,PROJECT_SITE,2025-09-25,BP,LS-000766,true,PASS,
RE-LS-000767-DAS,HVDC-ADOPT-HE-0467,DAS,PROJECT_SITE,2025-10-02,BR,LS-000767,true,PASS,
RE-LS-000767-AGI,HVDC-ADOPT-HE-0467,AGI,PROJECT_SITE,2025-10-02,BS,LS-000767,true,PASS,
RE-LS-000767-MOSB,HVDC-ADOPT-HE-0467,MOSB,MOSB_OFFSHORE_STAGING,2025-09-27,BZ,LS-000767,false,PASS,
RE-LS-000768-MIR,HVDC-ADOPT-HE-0468,MIR,PROJECT_SITE,2025-09-30,BQ,LS-000768,true,PASS,
RE-LS-000769-SHU,HVDC-ADOPT-HE-0499,SHU,PROJECT_SITE,2025-09-12,BP,LS-000769,true,PASS,
RE-LS-000769-DSV_OUTDOOR,HVDC-ADOPT-HE-0499,DSV_OUTDOOR,WAREHOUSE,2025-09-07,BU,LS-000769,false,PASS,
RE-LS-000770-DAS,HVDC-ADOPT-HE-0499,DAS,PROJECT_SITE,2025-09-28,BR,LS-000770,true,PASS,
RE-LS-000770-MOSB,HVDC-ADOPT-HE-0499,MOSB,MOSB_OFFSHORE_STAGING,2025-09-15,BZ,LS-000770,false,PASS,
RE-LS-000771-MIR,HVDC-ADOPT-HE-0437,MIR,PROJECT_SITE,2025-09-23,BQ,LS-000771,true,PASS,
RE-LS-000772-AGI,HVDC-ADOPT-HE-0438-2,AGI,PROJECT_SITE,2026-03-04,BS,LS-000772,true,PASS,
RE-LS-000772-DSV_OUTDOOR,HVDC-ADOPT-HE-0438-2,DSV_OUTDOOR,WAREHOUSE,2025-09-19,BU,LS-000772,false,PASS,
RE-LS-000772-MOSB,HVDC-ADOPT-HE-0438-2,MOSB,MOSB_OFFSHORE_STAGING,2026-02-26,BZ,LS-000772,false,PASS,
RE-LS-000773-DSV_OUTDOOR,HVDC-ADOPT-HE-0439-2,DSV_OUTDOOR,WAREHOUSE,2025-09-19,BU,LS-000773,false,PASS,
RE-LS-000774-AGI,HVDC-ADOPT-HE-0440-2,AGI,PROJECT_SITE,2025-12-25,BS,LS-000774,true,PASS,
RE-LS-000774-DSV_OUTDOOR,HVDC-ADOPT-HE-0440-2,DSV_OUTDOOR,WAREHOUSE,2025-09-19,BU,LS-000774,false,PASS,
RE-LS-000775-DSV_OUTDOOR,HVDC-ADOPT-HE-0441-2,DSV_OUTDOOR,WAREHOUSE,2025-09-19,BU,LS-000775,false,PASS,
RE-LS-000776-MIR,HVDC-ADOPT-HE-0500,MIR,PROJECT_SITE,2025-09-20,BQ,LS-000776,true,PASS,
RE-LS-000776-DAS,HVDC-ADOPT-HE-0500,DAS,PROJECT_SITE,2025-09-23,BR,LS-000776,true,PASS,
RE-LS-000776-MOSB,HVDC-ADOPT-HE-0500,MOSB,MOSB_OFFSHORE_STAGING,2025-09-19,BZ,LS-000776,false,PASS,
RE-LS-000777-SHU,HVDC-ADOPT-HE-0425,SHU,PROJECT_SITE,2025-09-28,BP,LS-000777,true,PASS,
RE-LS-000778-SHU,HVDC-ADOPT-HE-0426,SHU,PROJECT_SITE,2025-09-28,BP,LS-000778,true,PASS,
RE-LS-000779-MIR,HVDC-ADOPT-HE-0427,MIR,PROJECT_SITE,2025-09-30,BQ,LS-000779,true,PASS,
RE-LS-000780-MIR,HVDC-ADOPT-HE-0428,MIR,PROJECT_SITE,2025-09-30,BQ,LS-000780,true,PASS,
RE-LS-000781-MIR,HVDC-ADOPT-SCT-0123,MIR,PROJECT_SITE,2025-09-23,BQ,LS-000781,true,PASS,
RE-LS-000782-SHU,HVDC-ADOPT-SCT-0124,SHU,PROJECT_SITE,2025-09-23,BP,LS-000782,true,PASS,
RE-LS-000782-MIR,HVDC-ADOPT-SCT-0124,MIR,PROJECT_SITE,2025-09-23,BQ,LS-000782,true,PASS,
RE-LS-000782-DAS,HVDC-ADOPT-SCT-0124,DAS,PROJECT_SITE,2026-01-04,BR,LS-000782,true,PASS,
RE-LS-000782-MOSB,HVDC-ADOPT-SCT-0124,MOSB,MOSB_OFFSHORE_STAGING,2025-09-23,BZ,LS-000782,false,PASS,
RE-LS-000783-MIR,HVDC-ADOPT-HE-0475,MIR,PROJECT_SITE,2025-10-05,BQ,LS-000783,true,PASS,
RE-LS-000783-DAS,HVDC-ADOPT-HE-0475,DAS,PROJECT_SITE,2025-11-03,BR,LS-000783,false,PASS,
RE-LS-000783-DSV_KIZAD,HVDC-ADOPT-HE-0475,DSV_KIZAD,WAREHOUSE,2025-10-21,BW,LS-000783,false,PASS,
RE-LS-000784-DAS,HVDC-ADOPT-HE-0499-2,DAS,PROJECT_SITE,2025-12-08,BR,LS-000784,true,PASS,
RE-LS-000784-MOSB,HVDC-ADOPT-HE-0499-2,MOSB,MOSB_OFFSHORE_STAGING,2025-09-22,BZ,LS-000784,false,PASS,
RE-LS-000785-MIR,HVDC-ADOPT-HE-0498,MIR,PROJECT_SITE,2025-09-24,BQ,LS-000785,true,PASS,
RE-LS-000786-SHU,HVDC-ADOPT-HE-0501,SHU,PROJECT_SITE,2025-09-28,BP,LS-000786,true,PASS,
RE-LS-000787-MIR,HVDC-ADOPT-HE-0502,MIR,PROJECT_SITE,2025-09-25,BQ,LS-000787,true,PASS,
RE-LS-000788-SHU,HVDC-ADOPT-SIM-0092,SHU,PROJECT_SITE,2025-08-11,BP,LS-000788,true,PASS,
RE-LS-000788-MIR,HVDC-ADOPT-SIM-0092,MIR,PROJECT_SITE,2025-08-11,BQ,LS-000788,true,PASS,
RE-LS-000789-SHU,HVDC-ADOPT-SCT-0134,SHU,PROJECT_SITE,2025-09-29,BP,LS-000789,true,PASS,
RE-LS-000789-MIR,HVDC-ADOPT-SCT-0134,MIR,PROJECT_SITE,2025-09-29,BQ,LS-000789,true,PASS,
RE-LS-000789-DAS,HVDC-ADOPT-SCT-0134,DAS,PROJECT_SITE,2025-10-06,BR,LS-000789,true,PASS,
RE-LS-000789-AGI,HVDC-ADOPT-SCT-0134,AGI,PROJECT_SITE,2025-10-03,BS,LS-000789,true,PASS,
